co_seq_curso,no_curso,qt_carga_horaria_total,co_seq_orgao,sg_orgao,no_orgao,no_formato,no_nivel,no_modalidade,ds_imagem,status,status_ordem,rank,metadata_coleta,id,titulo,descricao,carga_horaria,categoria,publico_alvo,palavras_chave,link,vagas,numero_vagas,qt_vagas,vagas_disponiveis,inicio_inscricao,fim_inscricao,data_inicio,data_fim,modalidade,tipo_curso,nivel,area_tematica,instituicao,coordenador,tutores,certificacao,pre_requisitos,objetivos,metodologia,avaliacao,bibliografia
499,Curso de Especialização em Saúde da Família,450,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/499_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338770', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Curso de Especialização em Saúde da Família,420,3,UERJ,Universidade do Estado do Rio de Janeiro,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/83_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338776', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43918,Curso de Especialização em Saúde da Família,390,8,UNB,Universidade de Brasília,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/43918_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338782', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45007,Curso de Especialização em Saúde da Família,364,16,UFPA,Universidade Federal do Pará,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/45007_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338786', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Curso de Especialização em Saúde da Família,384,4,UFC,Universidade Federal do Ceará,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/92_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338790', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,CURSO DE ESPECIALIZAÇÃO EM SAÚDE DA FAMÍLIA - BAIXADA FLUMINENSE,360,24,CISBAF,Consórcio Intermunicipal de Saúde da Baixada Fluminense,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/67_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338795', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Curso de Especialização em Saúde da Família - Educação a Distância,360,9,UFPEL,Universidade Federal de Pelotas,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/80_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338798', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299,Curso de Especialização em Saúde da Pessoa Idosa,420,3,UERJ,Universidade do Estado do Rio de Janeiro,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6299_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338802', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Curso de Especialização em Saúde Materno-Infantil,390,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/82_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338807', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6419,Curso de Especialização Estratégia Saúde da Família,360,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6419_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:50.338810', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45523,Curso de Especialização Lato Sensu em Saúde da Família e Comunidade,420,18,UEA,Universidade do Estado do Amazonas,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/45523_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541860', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420,Curso de Especialização Multiprofissional na Atenção Básica,390,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6420_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541874', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45024,Curso de Especialização na Atenção Básica,390,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/45024_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541879', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"Curso de Especialização, Pesquisa e Inovação em Saúde da Família",368,4,UFC,Universidade Federal do Ceará,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/279_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541883', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44523,Curso de Eventos Agudos em Situações Crônicas de Saúde,90,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44523_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541887', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Curso de Formação de Tutores - UnA-SUS,45,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/74_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541892', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,Curso de Geoprocessamento em Saúde,120,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/139_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541895', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,Curso de Gestão da Assistência Farmacêutica:  EaD,450,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6819_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541899', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44042,Curso de Gestão da Assistência Farmacêutica - EaD:  Aperfeiçoamento,300,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44042_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541903', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44043,Curso de Gestão da Assistência Farmacêutica - EaD: Especialização,360,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44043_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541907', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Curso de Introdução à Atenção Domiciliar,30,4,UFC,Universidade Federal do Ceará,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/479_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541910', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580,Curso de Introdução e Acolhimento aos Trabalhadores no AVA Moodle - A Saúde Baseada em Evidências e a Clínica Ampliada,40,11,UFMS,Universidade Federal do Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/6580_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541914', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Curso de Pós-Graduação em Atenção Básica em Saúde da Família,405,11,UFMS,Universidade Federal do Mato Grosso do Sul,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/85_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541917', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45183,Curso de Pós-Graduação em Atenção Básica em Saúde da Família,430,4511621,FIOCRUZ - MS,Fundação Oswaldo Cruz - Mato Grosso do Sul,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/45183_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541921', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6599,CURSO DE PÓS-GRADUAÇÃO EM ESTRATÉGIA DE SAÚDE DA FAMÍLIA,360,15,UNIRIO,Universidade Federal do Estado do Rio de Janeiro,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6599_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541925', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36111,Curso Saúde da Pessoa Idosa,30,4,UFC,Universidade Federal do Ceará,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/36111_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541928', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44984,Delineando um projeto de pesquisa,60,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44984_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541932', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45291,Dengue: Casos Clínicos para Atualização do Manejo,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/45291_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541936', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44701,Dengue: Casos Clínicos para Atualização do Manejo,10,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44701_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541939', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47003,Dengue: Casos Clínicos para Atualização do Manejo (2024),10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47003_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541943', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46426,Dermatologia na Atenção Básica,60,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46426_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:51.541947', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46752,Descompensação do Diabetes Mellitus e Alterações Agudas da Hipertensão Arterial Sistêmica (HAS),30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46752_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831513', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46041,Design de Interfaces Digitais,5,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46041_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831527', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45922,Desmistificando a Deficiência,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45922_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831531', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44542,Diagnóstico da DRC,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44542_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831535', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46491,Diagnóstico e Cuidado Onco-hematológico na Atenção Primária à Saúde - APS,8,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46491_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831539', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44611,Direitos autorais para produção de recursos educacionais em EAD,60,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44611_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831544', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45513,Documentos Médicos,60,8,UNB,Universidade de Brasília,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45513_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831547', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46776,Doença de Chagas na Atenção Primária à Saúde,60,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46776_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831551', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36009,Doenças do Aparelho Digestivo,45,11,UFMS,Universidade Federal do Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/36009_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831555', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45514,Doenças do Aparelho Digestivo,45,4511621,FIOCRUZ - MS,Fundação Oswaldo Cruz - Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45514_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831559', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28641,Doenças Endócrino-Metabólicas e Nutrição,15,3,UERJ,Universidade do Estado do Rio de Janeiro,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/28641_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831563', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36109,Doenças infectocontagiosas na atenção básica à saúde,60,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/36109_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831567', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46164,"Doenças ocasionadas por vírus respiratórios emergentes, incluindo o COVID-19",4,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46164_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831572', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46707,Educação Permanente em Saúde,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46707_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831576', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47057,EducaSUS Metodologias de Educação em Saúde para a rede do Programa Saúde na Escola – PSE Anos Finais,30,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47057_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831580', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47040,EducaSUS – Metodologias de Educação em Saúde para a rede do Programa Saúde na Escola – PSE – Educação Infantil,30,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47040_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831584', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47041,EducaSUS – Metodologias de Educação em Saúde para a rede do Programa Saúde na Escola – PSE – Ensino Fundamental (anos iniciais),30,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47041_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-27T20:24:52.831588', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
